,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
7203,"Van Diepen, Rene D.",22.77,46.03,92.57,97.78,116.4,141.43,167.98,195.52,206.28,7.88,8154,6570,1147,47,M,CAN,ON,Ottawa,8231,2
7228,"Dotto, Franco",22.87,46.7,93.4,98.52,116.72,140.53,165.03,188.5,198.8,7.58,6136,5305,779,48,M,CAN,BC,Delta,8259,2
7243,"Clews, William M.",22.05,44.15,89.13,94.17,112.22,136.33,161.43,185.38,195.97,7.48,5484,4832,5,67,M,CAN,ON,Mississauga,8275,2
7266,"Martin, David J.",21.75,42.97,85.45,90.15,107.43,131.25,162.98,195.88,210.65,8.05,9529,7336,1332,45,M,CAN,NS,Glen Haven,8303,2
7276,"Major, Jacques",21.62,43.52,88.42,93.25,110.97,134.68,160.78,185.32,196.93,7.52,5676,4973,695,47,M,CAN,QC,Montreal,8313,2
7278,"Chahal, Surat",22.15,45.35,94.37,99.8,120.22,147.97,176.93,205.18,217.42,8.3,11596,8356,494,58,M,CAN,ON,Mississauga,8316,2
7279,"Miller, Alan",22.92,46.18,92.7,97.78,115.87,141.2,169.27,199.48,213.57,8.15,10394,7776,364,55,M,CAN,QC,Beaconsfield,8317,2
7303,"Turgeon, Roger",21.5,43.67,88.7,93.6,111.48,135.32,160.12,185.8,198.42,7.58,6026,5222,25,62,M,CAN,QC,Quebec,8343,2
7314,"Boudjack, Yann",21.9,44.17,88.9,93.93,111.85,136.25,161.22,185.87,196.97,7.52,5683,4979,979,41,M,CAN,QC,Thetford Mines,8358,2
7328,"Kim, Luke K.",22.58,46.05,94.47,99.75,118.92,143.43,168.77,194.42,205.97,7.87,8070,6520,1135,48,M,CAN,ON,Toronto,8373,2
7341,"Dzioba, Troy A",23.07,46.15,92.23,97.27,115.1,138.5,162.42,185.92,196.8,7.52,5658,4958,977,42,M,CAN,AB,Spruce Grove,8388,2
7366,"Jef Jef, Driss",22.52,44.35,89.95,95.17,114.38,142.73,171.0,197.5,209.2,7.98,9070,7090,1277,46,M,CAN,QC,St-Jean-Sur-Richelieu,8415,2
7378,"Mchugh, Craig",22.03,44.87,92.57,97.87,118.22,146.03,178.68,218.33,230.77,8.82,15500,10052,1730,44,M,CAN,ON,Cumberland,8428,2
7403,"Walsh, Jim W",23.08,46.55,93.03,98.1,116.2,140.92,166.57,191.58,202.75,7.73,7161,5976,972,48,M,CAN,ON,Sault Ste. Marie,8456,2
7410,"Auerbach, Andrew",21.93,43.77,88.73,93.68,112.03,137.88,166.0,194.1,204.7,7.82,7715,6324,1082,47,M,CAN,ON,Toronto,8463,2
7437,"Wiggins, Allan R",22.78,45.35,90.7,95.78,113.42,136.72,160.9,185.2,196.3,7.5,5545,4877,664,45,M,CAN,ON,Oakville,8497,2
7441,"Mulhall, Derek R",23.2,45.7,90.38,95.28,112.93,136.27,160.2,184.2,194.83,7.43,5245,4667,917,43,M,CAN,ON,Tecumseh,8501,2
7453,"Scheifley, Robert",21.68,43.82,87.73,92.45,109.92,134.13,159.12,182.98,193.55,7.38,4929,4415,857,40,M,CAN,ON,Toronto,8514,2
7454,"St-Pierre, Jean-Claude",22.02,44.2,89.1,94.05,111.97,136.15,161.52,186.57,198.37,7.57,6014,5214,24,63,M,CAN,QC,Quebec,8515,2
7475,"Bruce, Rodney R",22.13,44.6,91.65,96.98,116.82,144.63,174.22,205.77,219.88,8.4,12413,8728,1574,41,M,CAN,ON,Waterloo,8540,2
7490,"Cote, Dalton",22.43,45.63,93.8,98.88,118.35,148.15,178.35,207.3,219.53,8.38,12296,8677,1607,49,M,CAN,ON,Kingston,8557,2
7503,"Blais, Normand",22.35,44.53,88.85,93.67,111.15,134.85,160.03,184.63,195.6,7.47,5412,4778,635,46,M,CAN,QC,Mont-Royal,8571,2
7504,"Baker, Gary P.",21.98,44.07,89.8,94.72,112.82,136.97,162.72,189.82,202.52,7.73,7084,5930,959,47,M,CAN,BC,Vancouver,8572,2
7520,"Bodnarchuk, Les W",23.95,51.65,108.62,114.88,137.07,166.82,196.5,225.67,238.05,9.08,17562,10942,1618,54,M,CAN,AB,Calgary,8590,2
7541,"Sanschagrin, Erik",23.87,47.93,96.17,101.47,120.52,145.95,172.42,199.88,213.0,8.13,10232,7697,1414,46,M,CAN,QC,Levis,8617,2
7546,"Brazeau, Marc R",21.42,43.35,87.35,92.17,109.87,133.37,158.0,182.03,193.87,7.4,5015,4486,876,40,M,CAN,QC,Gatineau,8623,2
7555,"Tait, Niall",22.18,44.45,90.13,95.17,113.7,138.37,164.97,194.07,207.98,7.93,8673,6867,1221,49,M,CAN,ON,Ottawa,8633,2
7567,"Porlier, Andre",22.22,44.12,87.9,92.65,109.52,132.03,155.57,180.3,191.12,7.3,4356,3967,739,40,M,CAN,QC,Montreal,8647,2
7572,"Lefrancois, Yves",25.52,50.75,103.1,108.8,130.18,158.83,188.7,219.52,233.32,8.9,16187,10347,1764,43,M,CAN,QC,Quebec,8655,2
7579,"Welsh, Robert",22.12,45.9,97.93,103.98,124.72,153.18,181.67,210.65,222.72,8.5,13232,9095,1701,45,M,CAN,ON,Toronto,8663,2
7589,"Slack, Ron L",22.13,44.27,89.82,94.82,114.52,139.42,165.4,191.72,205.25,7.83,7866,6412,1241,44,M,CAN,AB,Edmonton,8675,2
7592,"Bergeron, Sylvain",21.57,43.28,87.15,92.0,109.33,132.62,157.02,183.47,194.82,7.43,5240,4662,915,42,M,CAN,QC,Ste-Julie,8679,2
7604,"MacPhee, Allan",22.87,45.12,89.95,94.93,112.88,137.27,162.95,188.87,199.87,7.63,6445,5523,838,49,M,CAN,ON,Ottawa,8692,2
7633,"Kelly, Bart R",21.68,43.27,86.62,91.38,108.13,130.17,152.8,174.98,184.87,7.07,3192,2983,482,43,M,CAN,ON,Kanata,8726,2
7658,"Mcdougall, Erin F.",22.65,45.47,91.17,96.17,114.08,138.32,164.85,192.65,204.32,7.8,7581,6239,1214,40,M,CAN,ON,Brighton,8759,2
7669,"Fleury, Simon",22.28,44.82,90.43,95.43,113.6,137.85,162.75,188.58,200.35,7.65,6550,5587,855,46,M,CAN,QC,Montmagny,8772,2
7684,"Clark, Philip A",22.83,45.58,91.78,96.87,115.47,141.02,169.47,200.98,213.32,8.15,10317,7736,1449,43,M,CAN,BC,Campbell River,8787,2
7685,"Bernard, Michel",22.0,44.2,89.05,93.95,111.82,135.48,159.67,184.63,196.17,7.48,5516,4857,960,42,M,CAN,QC,Chicoutimi,8788,2
7688,"Kempczinski, Chris J",22.87,46.5,94.93,100.25,119.53,145.42,172.55,199.87,212.58,8.12,10094,7636,1401,45,M,CAN,ON,Toronto,8791,2
7695,"Brazeau, Claude",22.18,44.23,89.82,94.82,114.0,139.27,167.93,196.27,208.45,7.97,8822,6945,257,56,M,CAN,QC,Beauharnois,8800,2
7701,"Thibeault, Eric",23.53,47.17,96.85,102.0,121.02,145.68,171.18,197.28,209.3,7.98,9098,7108,1357,40,M,CAN,QC,Quebec,8806,2
7717,"Kiley, Gordon G",24.05,47.95,95.55,100.65,118.98,142.83,167.17,191.57,203.57,7.77,7393,6129,1204,44,M,CAN,NS,Dartmouth,8823,2
7721,"Boucher, Martin",24.32,46.6,91.25,96.18,113.95,138.1,163.92,190.78,204.2,7.8,7558,6223,1059,47,M,CAN,QC,Notre Dame De L'Ile Perrot,8834,2
7734,"Cordes, Steve",23.28,47.78,96.4,101.7,120.93,146.37,173.55,202.37,215.07,8.22,10852,8002,1011,52,M,CAN,ON,London,8848,2
7754,"Hoziel, Eric",23.62,47.1,93.58,98.7,116.8,141.12,167.22,195.45,210.7,8.05,9548,7345,876,54,M,CAN,QC,Laval,8872,2
7757,"Winter, Tim",22.08,44.47,89.32,94.17,111.98,135.95,162.75,189.8,201.42,7.68,6803,5744,1141,40,M,CAN,ON,St. Catharines,8875,2
7779,"Pelletier, Ghislain J.",23.23,46.58,92.83,97.87,115.83,139.1,162.98,186.88,197.55,7.55,5816,5074,393,54,M,CAN,NB,Florenceville-Bristol,8901,2
7785,"Morisbak, Bjorn",21.98,43.85,88.23,93.13,110.8,134.15,157.9,181.27,192.15,7.33,4578,4137,778,44,M,CAN,AB,Edmonton,8909,2
7794,"Simpson, Glenn",22.8,46.27,95.97,101.65,123.43,155.28,189.78,226.1,240.35,9.18,18162,11194,2088,48,M,CAN,ON,Toronto,8919,2
7804,"McDonald, Calvin",22.12,44.6,89.85,94.77,112.73,136.65,160.58,184.27,194.45,7.42,5163,4597,899,42,M,CAN,ON,Woodbridge,8929,2
7813,"Cloutier, Bruno",21.77,43.8,89.77,94.97,113.93,141.7,171.12,200.28,213.32,8.15,10324,7742,1427,47,M,CAN,QC,Montreal,8940,2
7816,"Rousseau, Frederic",22.0,45.45,92.23,97.38,116.27,141.38,167.97,195.02,207.25,7.92,8448,6732,1292,42,M,CAN,QC,Trois-Rivieres,8943,2
7848,"Hoogendoorn, Thomas J",22.67,45.57,91.83,96.97,115.42,140.17,165.83,191.65,205.42,7.85,7924,6441,638,52,M,CAN,BC,Agassiz,8976,2
7850,"Kaulback, Jason E.",24.05,48.07,105.12,112.42,139.05,184.52,234.4,282.58,294.58,11.25,26676,15080,2328,42,M,CAN,NB,Saint John,8978,2
7883,"Corelli, John J.",22.73,45.45,91.38,96.37,114.63,138.97,164.35,190.88,202.52,7.73,7085,5931,532,53,M,CAN,ON,Toronto,9015,2
7912,"Amyot, Roger",22.13,44.73,90.38,95.23,112.92,136.55,160.43,184.02,194.83,7.43,5242,4664,331,50,M,CAN,QC,Quebec,9046,2
7914,"Bryer, Campbell",23.0,45.9,91.47,96.38,114.03,136.95,163.37,191.48,202.93,7.75,7215,6009,1189,40,M,CAN,ON,Oakville,9048,2
7924,"Hodgins, Greg",23.28,46.52,94.05,99.25,117.92,143.32,172.75,202.17,217.03,8.28,11482,8301,1529,47,M,CAN,ON,Waterdown,9059,2
7983,"Glazier, Randy G.",22.05,44.32,90.45,95.55,114.07,139.68,166.37,193.18,205.37,7.83,7902,6431,633,52,M,CAN,ON,Dashwood,9125,2
7992,"Caulfeild, John D.",22.45,44.82,89.82,94.83,112.72,136.75,162.1,187.82,199.15,7.6,6236,5376,798,47,M,CAN,ON,Mississauga,9136,2
8011,"Gosselin, Simon",22.08,44.03,89.0,93.92,112.18,137.65,166.05,195.53,207.53,7.92,8527,6780,1301,44,M,CAN,QC,Drummondville,9158,2
8018,"Mayer, Stephane",22.47,45.18,91.47,96.62,115.45,140.07,164.88,190.13,201.47,7.7,6816,5754,1143,41,M,CAN,QC,Montreal-Nord,9167,2
8031,"Thivierge, Casey J",23.2,45.7,90.38,95.28,112.93,136.27,166.43,196.12,208.4,7.95,8807,6935,1330,40,M,CAN,ON,Belle River,9182,2
8033,"Mckinnon, Lauchie M.",22.95,45.9,93.82,98.92,117.57,142.98,168.92,194.22,205.05,7.83,7815,6380,211,55,M,CAN,NS,Sydney,9185,2
8038,"Normandin, Jocelyn",22.47,44.9,90.83,95.78,114.5,143.02,176.33,212.08,228.98,8.75,15021,9850,1874,46,M,CAN,QC,Sherbrooke,9191,2
8065,"Jong, Michael",23.2,46.92,95.45,100.73,120.1,146.38,173.18,198.53,209.6,8.0,9205,7167,59,62,M,CAN,NL,Happy Valley-Goose Bay,9220,2
8084,"Fry, Jeremy A",22.05,43.55,88.62,93.53,112.17,136.77,161.8,187.58,198.63,7.58,6091,5270,112,58,M,CAN,NB,Bloomfield,9242,2
8089,"Kulin, Ian",21.42,43.0,87.73,92.57,110.13,133.83,158.03,182.1,192.97,7.37,4793,4311,524,49,M,CAN,BC,Victoria,9249,2
8102,"Tremblay, Guy",23.53,46.1,90.85,95.77,113.5,136.75,161.17,185.45,196.13,7.48,5511,4853,656,46,M,CAN,QC,Trois Rivieres,9262,2
8105,"McCready, Steve",22.58,44.82,91.73,96.88,116.57,145.47,184.62,226.93,241.8,9.23,18450,11323,2105,49,M,CAN,ON,Ottawa,9265,2
8116,"Lamoureux, Paul",21.9,43.8,88.2,93.08,110.48,133.87,159.32,188.15,200.53,7.65,6587,5606,862,46,M,CAN,QC,Gatineau,9279,2
8139,"Lapointe, Laval",22.47,44.73,90.85,95.92,114.4,139.05,164.55,190.18,201.57,7.7,6835,5766,503,52,M,CAN,QC,Adstock,9306,2
8141,"Skea, Kenneth T.",22.3,44.08,88.48,93.27,111.63,135.48,160.62,185.9,196.73,7.52,5639,4943,20,60,M,CAN,AB,Calgary,9309,2
8157,"Primeau, Stephane",21.72,43.75,89.55,94.58,113.12,139.07,171.63,199.17,211.18,8.07,9678,7418,1349,46,M,CAN,QC,Longueuil,9327,2
8206,"Cormier, Gilles",22.8,45.88,94.55,100.02,119.47,145.12,174.52,224.73,236.53,9.03,17165,10749,2018,45,M,CAN,QC,Rimouski,9385,2
8275,"Parks, Keith",23.48,47.73,96.48,101.87,122.73,152.07,179.9,205.83,216.82,8.28,11394,8264,1067,53,M,CAN,BC,Kelowna,9469,2
8313,"Scapillato, Tim J.",22.22,44.4,90.27,95.35,113.97,139.05,165.98,197.27,211.88,8.08,9897,7530,326,59,M,CAN,QC,Wakefield,9511,2
8316,"Belgherbi, Mustapha",20.7,41.78,85.23,89.83,109.2,136.58,167.35,197.52,209.3,7.98,9100,7109,813,54,M,CAN,QC,Montreal,9515,2
8323,"Johnson, Rich",22.83,45.37,91.38,96.5,114.9,140.1,166.78,193.0,204.73,7.82,7728,6330,1084,47,M,CAN,ON,Toronto,9524,2
8326,"Bianchi, Fred",23.72,47.1,93.83,98.9,117.05,140.87,164.77,188.88,200.23,7.65,6525,5569,850,46,M,CAN,ON,Richmond Hill,9527,2
8355,"Bridges, Andrew",22.3,44.35,89.03,93.98,111.65,135.13,159.58,186.58,197.7,7.55,5859,5104,729,47,M,CAN,ON,Navan,9566,2
8358,"Gaudet, Michael D.",21.87,43.87,88.15,93.1,110.78,135.07,163.97,192.87,204.92,7.82,7793,6367,45,60,M,CAN,PE,Charlottetown,9569,2
8359,"Sneve, Darren W",22.03,44.22,90.35,95.48,114.85,140.03,166.28,192.7,204.27,7.8,7573,6234,591,52,M,CAN,ON,Thunder Bay,9570,2
8361,"Macisaac, Andrew",27.23,53.6,111.2,117.22,141.97,172.9,206.77,239.38,254.45,9.72,20882,12361,2250,46,M,CAN,NS,Bedford,9572,2
8381,"Diehl-Jones, William L.",27.57,53.88,106.73,112.63,133.55,161.52,190.8,220.13,233.47,8.92,16235,10366,1511,54,M,CAN,MB,Winnipeg,9595,2
8406,"Harding, Wes",20.47,41.78,121.5,132.12,182.73,248.88,312.73,368.73,389.68,14.87,31587,17425,2901,46,M,CAN,ON,Sarnia,9624,2
8439,"Graham, Kevin",24.62,49.82,102.3,108.23,130.5,161.13,192.12,221.52,235.22,8.98,16778,10586,1995,45,M,CAN,ON,Kingston,9659,2
8446,"Gevry, Germain",21.03,42.58,88.02,93.05,111.93,138.08,164.72,190.83,203.7,7.78,7429,6148,188,58,M,CAN,QC,Sainte-Cecile-De-Milton,9666,2
8469,"Guyonnet, Vincent",22.0,44.02,88.5,93.37,111.63,138.62,170.15,205.18,219.0,8.37,12105,8590,1129,51,M,CAN,ON,Brockville,9692,2
8484,"Neumann, Andrew M.",23.22,46.27,93.22,98.35,117.15,141.77,167.8,195.37,207.25,7.92,8443,6729,715,50,M,CAN,BC,Richmond,9710,2
8494,"Lachance, Gilbert",22.8,46.02,92.63,97.82,116.43,140.65,165.13,189.68,200.3,7.65,6536,5577,135,56,M,CAN,QC,Prevost,9721,2
8520,"Burns, Gary P",29.2,59.07,119.32,126.05,150.92,185.97,221.67,254.72,269.33,10.28,23348,13508,2406,48,M,CAN,NS,Halifax,9753,2
8537,"Baxter, Robert",24.38,48.6,98.93,104.28,123.1,149.0,176.4,203.52,216.03,8.25,11140,8145,1045,54,M,CAN,ON,Kitchener,9773,2
8539,"Moriarity, Dan J",23.05,46.07,92.48,97.58,116.1,141.08,167.67,194.97,206.48,7.88,8204,6601,1153,45,M,CAN,ON,Bowmanville,9775,2
8557,"Holgate, Steven",21.77,45.83,92.38,97.5,116.47,142.95,171.45,200.35,214.3,8.18,10618,7887,82,62,M,CAN,AB,Lethbridge,9794,2
8559,"Traynor, Ted",22.42,44.72,89.83,94.78,112.58,136.37,160.25,184.02,194.68,7.43,5205,4632,18,64,M,CAN,AB,Calgary,9797,2
8566,"Larochelle, Eric",22.82,45.73,92.82,98.05,117.0,143.57,169.93,196.18,207.03,7.9,8379,6692,703,53,M,CAN,QC,Montreal,9805,2
8571,"Han, Youngjo",26.72,54.42,119.42,126.3,243.03,289.93,334.93,383.4,404.25,15.43,31753,17494,2911,48,M,CAN,ON,Etobicoke,9810,2
8579,"Boumati, Mahmoud",23.3,47.25,97.1,102.75,122.78,151.95,182.73,212.9,225.43,8.6,14037,9439,1787,49,M,CAN,QC,La Prairie,9822,2
8612,"Fitzsimmons, Mike W.",22.73,45.82,91.95,96.88,114.85,138.75,163.5,187.85,198.28,7.57,5996,5199,416,50,M,CAN,NS,Fall River,9861,2
8616,"Sloan, David",22.53,45.25,92.07,97.27,115.62,140.37,171.43,198.85,212.67,8.12,10123,7649,1404,45,M,CAN,ON,Kanata,9866,2
8617,"Osborne, Darren",24.18,47.9,97.55,102.82,121.97,149.78,177.92,206.02,218.4,8.33,11917,8502,1566,47,M,CAN,ON,Oakville,9867,2
8621,"Bonnett, Don B.",23.1,45.87,90.8,95.67,112.78,135.3,158.08,180.82,191.12,7.3,4355,3966,250,50,M,CAN,ON,Port Dover,9871,2
8637,"Liu, Lixin",22.08,43.72,88.22,93.18,111.75,139.22,164.57,190.52,202.17,7.72,6993,5871,943,47,M,CAN,QC,Lachine,9887,2
8645,"Abrahams, Jeremy",22.18,44.18,88.5,93.47,111.25,135.02,159.87,185.92,198.42,7.58,6033,5228,423,50,M,CAN,ON,Dundas,9895,2
8660,"Atkinson, Rick",21.12,42.88,88.38,93.38,111.27,135.03,159.25,183.12,193.77,7.4,4981,4460,558,46,M,CAN,ON,Claremont,9911,2
8690,"Bodoni, George",22.37,47.0,93.52,98.62,119.35,144.47,171.57,199.4,211.42,8.07,9745,7451,897,51,M,CAN,ON,Ottawa,9943,2
8691,"Sukstorf, Simon",22.4,45.12,90.9,95.92,115.27,139.57,167.43,194.0,207.55,7.92,8537,6785,729,52,M,CAN,ON,North York,9944,2
8707,"Lee, Morley",23.28,46.97,103.43,110.32,169.87,274.93,330.47,382.62,404.22,15.43,31751,17492,2465,51,M,CAN,AB,Calgary,9961,2
8713,"Casaer, Johan",21.43,42.8,86.73,91.63,109.33,133.0,157.47,182.35,193.77,7.4,4983,4462,305,51,M,CAN,ON,Toronto,9967,2
8740,"Thibault, Raymond",22.28,44.23,88.32,93.18,110.63,134.15,158.97,183.48,194.48,7.43,5168,4601,321,51,M,CAN,QC,Terrebonne,10018,2
8780,"Haas, Rick",25.05,48.7,95.9,101.08,119.47,143.72,168.02,192.25,202.93,7.75,7219,6011,987,47,M,CAN,ON,Goderich,10067,2
8793,"Turner, Paul C.",22.78,45.73,92.4,97.47,115.8,140.38,165.1,190.05,201.2,7.68,6738,5709,142,56,M,CAN,ON,Ottawa,10084,2
8802,"Wood, Barry E.",26.58,54.07,107.05,112.88,133.97,161.52,189.93,221.0,234.17,8.93,16451,10454,1969,47,M,CAN,ON,Dunrobin,10094,2
8836,"Ross, Anatoly",24.9,48.52,95.93,101.25,120.07,145.95,172.72,199.45,210.93,8.05,9618,7383,1342,49,M,CAN,ON,South Lancaster,10133,2
8848,"Jbari, Youssef",22.53,45.12,91.18,96.2,114.27,138.07,161.52,184.88,194.93,7.45,5263,4680,93,56,M,CAN,QC,Montreal,10146,2
8852,"Warwick, Alastair",24.43,48.48,96.13,101.32,120.25,144.78,169.7,194.07,204.83,7.82,7762,6348,207,58,M,CAN,ON,Ottawa,10150,2
8856,"Bright, Chris",23.37,46.47,94.05,99.32,117.97,142.47,167.08,191.45,201.92,7.72,6924,5823,929,47,M,CAN,ON,Ottawa,10156,2
8885,"Koelbli, Robert E.",23.85,47.47,95.03,100.32,119.4,146.73,175.92,207.9,222.72,8.5,13227,9090,1248,53,M,CAN,ON,Cambridge,10190,2
8912,"Hoehn, Mike",24.27,48.6,100.15,105.8,126.82,157.22,191.53,224.28,240.43,9.18,18176,11203,2089,46,M,CAN,ON,Toronto,10227,2
8929,"Richard, Richard J.",24.87,49.68,98.77,104.0,122.83,147.55,171.73,195.38,206.02,7.87,8079,6525,48,63,M,CAN,NS,Windsor,10251,2
8932,"Rancourt, Bernard",24.58,48.57,95.77,100.95,119.45,144.0,168.02,191.33,201.6,7.7,6843,5771,149,59,M,CAN,QC,Ste-Germaine-Boule,10254,2
9021,"Marsden, Philip A",23.93,49.47,100.65,106.38,125.53,152.23,182.0,210.33,221.97,8.47,13020,9004,610,55,M,CAN,ON,Toronto,10357,2
9024,"Gorny, Andreas",23.13,46.27,92.87,97.93,116.32,140.88,165.95,190.42,201.08,7.68,6716,5695,896,48,M,CAN,ON,Tillsonburg,10361,2
9025,"Cote, Pierre",23.03,46.67,94.7,100.15,120.25,146.93,174.8,203.92,217.57,8.3,11644,8382,501,59,M,CAN,QC,Saint-Laurent - Ile D'Orleans,10362,2
9037,"Drew, George R.",23.0,46.02,93.22,98.43,117.73,144.88,173.78,203.4,215.73,8.23,11051,8102,1499,49,M,CAN,ON,Windsor,10374,2
9040,"Gallagher, Bruce D",22.98,46.35,92.87,98.03,116.75,142.43,169.53,197.4,209.03,7.98,9007,7055,797,51,M,CAN,NS,Stillwater Lake,10378,2
9067,"Walker, James M",22.65,44.95,90.78,95.83,115.4,144.22,177.5,215.32,229.05,8.75,15037,9859,1877,46,M,CAN,NB,Saint John,10412,2
9103,"Watling, Chris",22.9,46.57,96.22,101.63,122.25,150.27,180.12,212.55,226.23,8.63,14248,9526,1805,46,M,CAN,ON,London,10452,2
9158,"Morin, Andre",23.8,47.82,100.63,107.35,138.72,184.8,234.23,283.23,299.78,11.45,27226,15345,2197,50,M,CAN,QC,Trois-Rivieres,10520,2
9159,"Stapleton, Peter A.",22.57,45.03,90.97,96.1,114.53,139.37,164.85,189.93,200.67,7.67,6619,5628,480,54,M,CAN,ON,Ottawa,10521,2
9197,"Richards, Matt W.",22.57,44.77,90.43,95.43,113.37,137.58,164.32,196.03,209.72,8.0,9248,7189,837,54,M,CAN,AB,Red Deer,10563,2
9216,"Mutch, James P.",24.13,48.5,96.68,101.85,120.77,146.85,175.78,204.82,217.05,8.28,11484,8302,1076,51,M,CAN,PE,Charlottetown,10587,2
9220,"Hebert, Claude",23.25,46.78,95.42,100.8,120.38,147.53,175.25,203.23,215.33,8.22,10935,8046,90,62,M,CAN,QC,Granby,10591,2
9225,"Victor, Mark E",27.67,55.4,110.9,116.88,139.25,169.68,201.18,228.62,240.6,9.18,18218,11224,1665,50,M,CAN,PE,Charlottetown,10597,2
9229,"Gagne, Karl",24.08,47.82,95.75,100.95,119.57,144.72,169.07,192.57,202.75,7.73,7162,5977,973,46,M,CAN,QC,Gatineau,10604,2
9250,"Ferguson, Robert K.",24.2,48.5,96.63,101.9,120.73,145.68,172.62,199.68,211.25,8.07,9701,7432,894,50,M,CAN,ON,Bowmanville,10632,2
9270,"Beghin, Marco",23.23,46.98,94.22,99.23,118.02,143.43,169.88,195.52,207.12,7.9,8408,6714,1182,48,M,CAN,BC,Vancouver,10657,2
9282,"Gaye, Scott",23.75,47.5,96.05,101.42,121.42,149.77,182.6,220.97,236.35,9.02,17102,10722,931,55,M,CAN,ON,Oakville,10669,2
9290,"Gilbert, Guy",22.82,45.87,92.78,97.87,116.48,141.3,166.45,191.58,203.17,7.75,7289,6061,555,52,M,CAN,QC,Lac-Beauport,10677,2
9293,"Parent, Claude",21.83,44.0,88.97,93.87,111.6,135.32,160.17,184.93,196.13,7.48,5512,4854,97,55,M,CAN,QC,Quebec,10680,2
9296,"Dionne, Rene",23.37,46.57,93.52,98.63,117.32,142.4,168.97,197.65,211.17,8.07,9675,7416,891,51,M,CAN,ON,Ottawa,10683,2
9319,"Ramirez, Mario R.",22.83,45.28,91.9,96.85,115.45,141.4,169.83,196.62,208.77,7.97,8916,6993,263,59,M,CAN,ON,Oakville,10706,2
9326,"Carstens, Shane",24.27,48.38,97.4,102.77,121.93,147.97,175.25,200.98,213.8,8.17,10476,7819,1449,47,M,CAN,AB,Sherwood Park,10713,2
9355,"Thomas, Bill",23.58,47.0,94.05,99.18,117.9,142.15,166.88,191.17,201.98,7.72,6942,5836,510,53,M,CAN,ON,Toronto,10746,2
9364,"Duperreault, Paul J",23.82,48.33,95.9,101.05,119.47,143.98,168.65,192.38,202.83,7.75,7191,5993,978,46,M,CAN,SK,Wilcox,10757,2
9380,"Zawada, John",23.85,47.82,97.7,103.47,124.33,153.77,185.93,221.28,239.78,9.15,18026,11150,15,72,M,CAN,ON,Alexandria,10773,2
9392,"Roireau, Marcel",22.67,45.53,91.38,96.47,115.07,140.48,168.93,197.53,210.18,8.02,9395,7271,286,55,M,CAN,QC,Boucherville,10788,2
9417,"Mann, Ken",23.4,46.13,91.82,96.85,114.62,137.62,160.65,184.05,194.92,7.45,5260,4678,611,45,M,CAN,ON,Beamsville,10817,2
9457,"Le Blanc, Daniel",23.35,47.05,95.92,101.42,122.35,149.52,179.17,219.78,234.43,8.95,16560,10498,883,55,M,CAN,ON,Toronto,10864,2
9465,"Bonnett, Terry W",23.15,46.3,94.23,99.48,118.68,147.47,177.0,206.5,219.52,8.38,12285,8671,1152,54,M,CAN,ON,Waterford,10872,2
9533,"Savoie, John R.",23.62,47.57,95.75,101.08,119.47,144.62,171.2,198.63,211.87,8.08,9891,7525,1371,48,M,CAN,AB,Calgary,10946,2
9538,"Varin, Christian",21.6,43.3,87.57,92.42,110.27,134.22,159.65,184.38,195.15,7.45,5323,4715,334,53,M,CAN,QC,Montreal,10952,2
9542,"Carter, Doug W",23.33,47.03,95.47,100.65,119.57,144.43,170.33,196.57,208.67,7.97,8892,6978,776,50,M,CAN,NS,North Sydney,10956,2
9594,"Gonthier, Alain",23.42,46.43,92.62,97.67,116.0,139.97,165.03,192.05,203.88,7.78,7462,6169,1038,47,M,CAN,ON,Ottawa,11020,2
9613,"Slykerman, Cory M",23.52,47.37,95.0,100.13,119.37,143.8,168.63,192.13,203.0,7.75,7233,6021,548,51,M,CAN,ON,St. Catharines,11042,2
9621,"Mahler, Daniel",24.57,49.73,101.87,107.58,128.78,155.48,184.05,211.38,222.42,8.48,13137,9058,1695,46,M,CAN,ON,Ancaster,11052,2
9626,"Jacques, Darin",23.95,48.23,97.75,103.17,122.92,148.9,175.5,202.85,215.13,8.22,10872,8011,1482,46,M,CAN,QC,Boisbriand,11057,2
9633,"Morrison, Graham",23.22,46.15,92.25,97.28,115.57,140.03,166.6,194.12,206.72,7.9,8280,6644,1167,45,M,CAN,ON,Oakville,11064,2
9653,"Burns, Peter",23.82,47.35,95.97,101.58,122.07,149.72,177.87,206.13,218.68,8.35,12000,8543,1122,53,M,CAN,BC,Delta,11087,2
9658,"Ross, Graham A.",23.17,45.73,91.93,96.85,115.03,139.78,167.68,196.83,209.98,8.02,9340,7242,850,52,M,CAN,ON,Merrickville,11093,2
9671,"Lau, Carlos A",22.93,45.65,92.37,97.63,119.7,148.3,182.62,212.3,224.45,8.57,13744,9319,1295,51,M,CAN,QC,Pierrefonds,11108,2
9673,"Houghton, David W.",24.15,48.55,98.03,103.4,122.77,148.72,175.07,199.55,210.27,8.03,9421,7284,862,54,M,CAN,ON,Toronto,11110,2
9751,"Van Der Leek, John",25.58,50.3,99.85,105.43,125.3,151.83,178.33,205.98,218.32,8.33,11894,8495,1563,45,M,CAN,BC,Abbotsford,11199,2
