,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
29669,"Cupane, Francesco",26.42,54.33,115.83,122.73,150.27,191.48,230.5,266.83,281.57,10.75,25020,14282,322,67,M,ITA,others,Conventello Ravenna,33626,4
29694,"Pita, Fabio C",31.5,64.95,139.53,147.17,184.48,236.98,281.73,328.8,346.23,13.22,30433,16916,5726,38,M,BRA,others,São Paulo,33654,4
29737,"Cerutti, Christian",28.02,56.9,124.5,131.52,161.18,204.98,252.15,295.88,329.3,12.57,29466,16455,2491,40,M,ITA,others,Montesilvano,33702,4
29741,"Costeira, Rodrigo",29.53,58.78,118.63,125.23,149.98,186.17,229.92,276.12,293.63,11.2,26541,15009,5074,33,M,POR,others,Lisboa,33706,4
29771,"Zavatti, Ivanromeo",33.92,68.78,147.05,156.15,190.98,236.42,294.22,342.55,367.62,14.03,31145,17227,1070,60,M,ITA,others,Santarcangelo Di Romagna,33738,4
29818,"Heycock, Mark S",27.52,54.32,108.48,114.45,136.12,166.0,199.43,234.28,249.8,9.53,20001,11979,1793,51,M,GBR,others,Daventry,33795,4
29879,"Taylor, Ben",27.93,56.6,122.82,130.75,166.03,222.45,288.92,344.92,368.0,14.05,31152,17228,5817,29,M,GBR,others,Cornwall,33870,4
29882,"Kupfer, Bernd",25.98,52.15,105.07,110.85,132.57,163.9,197.63,230.4,247.35,9.45,19550,11784,1766,53,M,GER,others,Gotha,33874,4
29924,"Chandler, Paul J",28.05,55.25,108.83,114.7,135.82,164.83,202.68,246.85,266.87,10.18,22944,13316,2094,43,M,GBR,others,Lower Sunbury,33923,4
29961,"Zhuang, Zhiyi",31.65,62.73,127.68,136.9,163.08,206.33,253.95,299.62,318.23,12.15,28722,16099,1616,58,M,CHN,others,Beijing,33964,4
29965,"O'Donoghue, Thomas",28.75,59.02,126.12,133.32,162.3,200.47,241.38,281.38,298.4,11.38,27078,15277,2188,50,M,GBR,others,Wimbledon London,33968,4
29967,"Bailey, Nick",34.05,70.25,150.38,159.65,194.87,243.02,291.78,338.95,357.75,13.65,30873,17108,1729,57,M,GBR,others,Chichester,33971,4
29970,"Ortiz, Steven P.",38.32,65.07,117.08,122.93,144.95,174.38,205.3,234.88,248.83,9.5,19808,11907,4201,36,M,BER,others,Devonshire,33975,4
29977,"Bauer, Andreas",31.58,62.55,125.35,132.83,160.2,201.15,245.65,285.72,302.97,11.57,27495,15475,917,63,M,AUT,others,Neusiedl Am See,33983,4
29981,"Engel, Joachim",30.18,62.42,135.7,144.1,177.7,223.77,268.73,317.08,337.92,12.9,29999,16721,1021,61,M,GER,others,Berlin,33987,4
30018,"Reerink, Tilman",28.22,56.28,112.48,118.68,141.27,173.43,211.52,259.28,280.63,10.72,24879,14211,2063,50,M,GER,others,Bremen,34032,4
30043,"Lu, Yu",26.58,51.62,108.78,114.92,140.52,182.78,239.7,282.73,301.2,11.5,27354,15407,5191,26,M,CHN,others,Shenzhen,34067,4
30070,"Hamberger, Roland",27.98,56.68,114.65,121.12,144.2,175.77,209.13,242.23,256.53,9.8,21236,12518,1861,50,M,GER,others,Hoehenkirchen,34100,4
30116,"Hamilton, Ian B",28.22,56.28,112.0,118.12,140.25,169.08,201.7,238.97,253.38,9.67,20663,12262,2231,49,M,AUS,others,Brighton East,34156,4
30140,"Griffiths, Owain P",33.37,64.83,134.2,141.43,170.75,212.97,254.78,291.52,307.17,11.72,27829,15644,5279,38,M,GBR,others,Cardiff,34187,4
30206,"Mohamed, Danilla D. Sr.",33.38,68.52,146.55,155.05,189.77,237.83,282.55,326.58,343.73,13.12,30326,16860,1701,59,M,CHI,others,Iquique,34264,4
30233,"Pozzi, Federico",29.17,58.47,117.48,124.03,147.95,180.33,217.68,252.73,268.88,10.27,23277,13481,1336,55,M,ITA,others,Brescia,34295,4
30283,"Rossetti, Luca",27.95,55.63,112.52,118.73,140.9,171.12,210.48,244.58,258.67,9.87,21637,12701,2294,48,M,ITA,others,Parabiago,34353,4
30287,"Crean, Michael F",27.22,53.57,107.45,113.32,136.07,168.3,205.18,243.78,261.15,9.97,22053,12903,1912,51,M,IRL,others,Galway,34357,4
30288,"Nielsen, Keld M",25.95,53.28,111.68,118.28,144.5,180.68,221.82,260.08,276.1,10.53,24297,13944,2029,50,M,DEN,others,Lynge,34359,4
30370,"Bugajski, Peter",27.8,55.4,113.35,119.42,142.1,173.0,206.67,245.87,261.47,9.98,22094,12919,1272,58,M,DEN,others,Langa,34470,4
30376,"King, Ronan",28.55,58.22,119.58,126.18,153.12,191.35,233.47,272.57,289.52,11.05,26059,14771,5006,34,M,AUS,others,Sydney,34477,4
30484,"Cosio, Adrian",25.5,50.13,102.0,107.6,128.32,158.33,194.0,232.05,249.22,9.52,19898,11944,4205,37,M,MEX,others,Celaya,34615,4
30493,"Simas, Orlando",27.68,55.37,110.43,116.28,138.95,168.85,199.33,225.87,237.05,9.05,17285,10810,4000,31,M,BRA,others,Natal,34625,4
30509,"Ramirez, Mauricio",30.25,59.85,124.55,132.0,160.63,204.5,247.05,288.02,308.08,11.77,27914,15686,5293,39,M,MEX,others,"Mexico City, CP 01080",34645,4
30515,"Del Rio, Juan C",29.65,58.82,119.17,128.62,166.62,205.12,241.73,278.9,294.0,11.22,26598,15040,2161,50,M,MEX,others,Mexico,34652,4
30562,"Haddag, Benoit",28.37,58.1,120.52,126.97,152.88,187.15,221.93,255.22,269.52,10.28,23383,13531,2409,45,M,FRA,others,Arras,34711,4
30564,"Koehl, Alexandre",27.98,56.78,117.73,124.57,153.35,193.1,237.15,276.98,293.83,11.22,26571,15024,1511,58,M,FRA,others,Ittenheim,34713,4
30572,"Maru, Seiichiro",27.75,56.48,115.2,121.65,146.2,181.82,222.53,263.8,285.58,10.9,25556,14517,1452,59,M,JPN,others,Tokyo,34722,4
30603,"Dias, Elisson",23.68,46.75,93.4,98.47,117.42,143.58,172.58,205.45,220.62,8.42,12605,8823,3654,37,M,BRA,others,Rio De Janeiro,34761,4
30604,"Ayres, Theobaldo",25.97,51.42,100.9,106.28,125.63,151.12,178.22,208.22,221.13,8.45,12762,8896,3668,39,M,BRA,others,Goiania,34762,4
30607,"Perera Cabrera, Jesus Enrique",28.18,55.63,110.3,116.23,137.87,166.28,197.57,235.45,251.33,9.6,20312,12111,2213,49,M,VEN,others,Caracas,34766,4
30608,"Salges Maldonado, Servio Tulio",29.3,59.55,121.15,127.73,154.57,189.95,228.42,268.7,285.48,10.9,25543,14510,2096,53,M,VEN,others,Caracas,34767,4
30609,"Castro Fernandez, Alfredo",27.52,53.42,105.13,110.53,132.5,162.65,194.48,227.63,241.35,9.22,18369,11288,2103,49,M,VEN,others,Caracas,34768,4
30613,"Kim, Seung Phil",38.73,76.93,157.67,167.15,198.62,244.05,292.95,340.83,358.6,13.68,30905,17121,5785,38,M,KOR,others,Seoul,34772,4
30615,"Lee, Jae Jung",30.92,62.2,124.97,131.88,159.2,194.18,233.7,272.05,289.7,11.05,26091,14785,1490,59,M,KOR,others,Seoul,34774,4
30616,"Shin, Heung Sun",31.48,64.1,132.37,139.73,166.3,209.8,258.67,304.5,322.55,12.32,29057,16250,1632,58,M,KOR,others,Seoul,34775,4
30618,"Kim, Gwang Hyeun",29.48,57.85,113.93,119.9,141.82,172.7,204.78,235.73,250.48,9.57,20127,12038,2204,46,M,KOR,others,Seoul,34777,4
30619,"Park, Hyeong Geun",24.07,49.57,107.65,115.15,148.2,189.73,236.1,272.68,288.42,11.02,25917,14706,2569,46,M,KOR,others,Seoul,34778,4
30620,"Zhang, Mao Zhong",27.73,57.7,121.85,136.57,170.35,212.42,259.65,293.63,308.05,11.75,27910,15684,2700,46,M,KOR,others,Seoul,34779,4
30635,"Kim, Ho Sung",26.53,51.53,106.85,113.47,139.27,177.27,220.85,257.17,271.87,10.38,23727,13682,1996,52,M,KOR,others,Seoul,34796,4
30638,"Hakim, Mark",26.85,54.2,108.52,114.42,136.27,165.15,194.87,223.77,236.68,9.03,17205,10767,1805,40,M,GER,others,Herzogenrath,34799,4
30641,"Poeschel, Lutz",32.55,67.68,143.92,152.08,183.97,224.22,265.35,305.88,322.85,12.32,29078,16258,1633,58,M,GER,others,Duesseldorf,34804,4
30642,"Seitz, Friedemann",25.98,51.72,102.77,108.15,128.07,153.8,179.52,204.48,215.32,8.22,10932,8043,1020,52,M,GER,others,Melsungen,34805,4
30644,"Arnold, Rainer",23.93,48.28,98.5,104.08,125.03,154.67,186.8,219.07,233.68,8.92,16315,10408,1522,50,M,GER,others,Beucha,34807,4
30646,"Hambsch, Joerg",30.47,61.98,130.3,137.45,167.18,208.92,253.28,294.03,311.8,11.9,28235,15865,2255,54,M,GER,others,Brandis,34809,4
30648,"Wittig, Christof",25.88,52.18,105.37,111.33,133.98,168.82,206.48,242.97,258.23,9.85,21541,12655,2288,45,M,GER,others,Muenchen,34811,4
30649,"Ulmer, Peter",27.12,54.22,109.02,115.23,140.4,180.77,230.72,280.07,295.05,11.27,26722,15105,2167,50,M,GER,others,Ludwigsburg,34812,4
30650,"Schleser, Jost",29.25,59.8,122.85,129.72,156.23,193.22,229.23,270.07,288.42,11.02,25920,14707,2123,51,M,GER,others,Potsdam,34813,4
30657,"Wies, Franky",32.27,65.12,132.45,139.85,171.5,213.1,255.32,298.97,317.78,12.13,28686,16081,2447,42,M,LUX,others,Steinfort,34820,4
30658,"Osch, Eric",28.22,56.13,109.97,116.0,137.0,165.03,194.37,224.02,237.1,9.05,17295,10816,1811,43,M,LUX,others,Erpeldange,34821,4
30664,"Pasquatti, Marcello E.",27.6,55.28,110.48,116.4,138.45,167.93,198.88,230.63,245.43,9.37,19205,11634,1907,40,M,BRA,others,Sao Paulo,34829,4
30666,"Schmitt, Martin",24.73,49.37,99.05,104.57,125.02,151.82,179.22,206.1,218.48,8.33,11940,8514,522,55,M,GER,others,Muenchen,34831,4
30667,"Serpa, Vasco",28.18,56.18,112.25,118.3,141.02,174.3,209.9,247.47,262.42,10.02,22251,13005,2068,42,M,GBR,others,London,34833,4
30671,"Espirito Santo Silva, Nuno",26.03,52.95,104.97,110.62,132.35,163.4,197.45,233.32,248.22,9.48,19686,11847,1929,40,M,POR,others,Lisboa,34837,4
30677,"Zambrano, Adrian M.",23.3,45.12,89.42,94.3,111.98,135.43,159.75,183.42,194.33,7.42,5121,4568,2669,38,M,MEX,others,San Pedro Garza Garcia,34844,4
30681,"Pereira, Luis Ramada",22.47,44.82,90.52,95.72,115.92,145.85,179.17,213.33,224.77,8.58,13839,9353,678,59,M,POR,others,Lisbon,34850,4
30690,"Kendrick, Paul",38.22,76.72,155.15,163.73,195.02,236.8,278.48,320.13,337.2,12.87,29955,16694,2522,44,M,NZL,others,Auckland,34860,4
30701,"Hunt, Andrew",21.6,42.78,85.28,90.05,107.53,130.92,154.62,178.83,189.17,7.22,3963,3638,2319,30,M,BER,others,Hamilton,34872,4
30719,"Kluesener, Heinz-Juergen",24.45,49.02,100.55,106.15,127.12,155.95,192.6,227.97,241.6,9.22,18419,11313,1683,52,M,GER,others,Stade,34895,4
30720,"Daehling, Wilfried",27.9,56.48,114.02,120.12,144.13,176.83,212.27,246.78,261.93,10.0,22157,12953,2325,49,M,GER,others,Gluecksburg,34896,4
30721,"Lieb, Martin-Stefan M.",32.58,64.93,134.57,141.73,169.95,209.22,248.9,287.65,304.77,11.63,27646,15549,2683,48,M,GER,others,Hamburg,34897,4
30748,"Inoue, Mikio",30.28,61.3,124.77,132.2,162.95,208.37,260.3,312.38,336.85,12.85,29925,16676,1678,58,M,JPN,others,Aichi Prefecture,34929,4
30750,"Kawamoto, Takeshi",25.33,49.28,95.93,101.03,119.52,149.27,180.27,209.92,224.32,8.57,13704,9298,1753,46,M,JPN,others,Tokyo,34931,4
30751,"Chiba, Masaru",31.63,62.32,122.98,130.1,154.63,189.33,227.37,265.57,281.45,10.75,24999,14272,4852,34,M,JPN,others,Tokyo,34932,4
30752,"Namiki, Masao",31.4,63.85,132.22,139.77,174.32,219.57,266.0,308.95,327.45,12.5,29347,16394,462,65,M,JPN,others,"Yokohama, Kanagawa",34933,4
30753,"Nakanishi, Hiroshi",32.4,64.25,127.47,134.57,159.03,193.97,229.63,267.72,284.83,10.87,25464,14470,1450,56,M,JPN,others,Tokyo,34934,4
30755,"Kameda, Nobuo",30.95,61.7,124.38,132.03,159.6,199.17,243.65,280.97,297.27,11.35,26951,15213,386,65,M,JPN,others,Tokyo,34936,4
30756,"Hasegawa, Fukuo",30.97,61.68,124.35,131.6,158.2,199.38,244.03,290.2,311.07,11.87,28183,15830,947,60,M,JPN,others,"Sanjo, Niigata",34937,4
30758,"Witte, Jan P.",26.6,53.42,107.1,113.08,135.92,168.95,202.4,238.3,254.03,9.7,20805,12330,4310,36,M,GER,others,Berlin,34939,4
30760,"Modrok, Alfred",27.85,55.87,112.1,118.52,140.8,170.87,201.68,232.87,247.32,9.43,19539,11780,1763,53,M,GER,others,Tutzing,34941,4
30761,"Kuschelewski, Michael",28.08,56.52,113.42,119.73,143.52,174.12,208.0,242.57,257.93,9.85,21473,12624,1235,58,M,GER,others,Mannheim,34942,4
30762,"Berlinger, Adolf",28.58,56.73,112.9,119.0,142.0,173.32,205.85,238.93,253.57,9.68,20702,12281,1173,57,M,AUT,others,Ulrichsberg,34943,4
30763,"Brockmeyer, Paul H.",26.93,52.97,106.28,112.25,134.32,164.65,197.07,229.53,242.77,9.27,18650,11406,2115,49,M,GER,others,Steinhagen,34944,4
30764,"Paschinger, Siegfried",22.42,46.65,96.48,101.83,121.6,147.35,175.88,201.23,212.28,8.1,10018,7595,1389,47,M,AUT,others,Aschach/Donau,34946,4
30765,"Anders, Peter",26.93,54.78,111.48,117.82,141.38,176.35,215.27,251.25,265.93,10.15,22789,13243,1307,56,M,GER,others,Hannover,34947,4
30766,"Liebenow, Rainer",25.0,49.52,98.9,104.42,124.87,153.82,184.92,221.0,237.4,9.07,17393,10863,2037,46,M,GER,others,Rheinfelden,34948,4
30767,"Just, Egbert",31.87,65.47,140.6,148.58,179.55,223.82,268.12,309.9,328.62,12.55,29415,16422,996,64,M,GER,others,Essen,34949,4
30770,"Wagner, Antonius",29.03,58.87,118.73,125.38,149.2,181.53,219.73,265.18,285.13,10.88,25501,14489,2092,52,M,GER,others,Friedrichsdorf,34952,4
30772,"Suarez Guerrero, Jesus R. Sr.",25.3,49.93,98.62,103.95,123.65,150.08,179.0,208.52,223.12,8.52,13345,9147,1713,47,M,CHI,others,Santiago De Chile,34954,4
30777,"Mitsuoka, Toshihiko",32.02,64.03,135.02,142.58,170.63,208.52,250.65,283.78,298.22,11.38,27059,15270,890,60,M,JPN,others,"Shizuoka, Shizuoka",34959,4
30778,"Sugimoto, Haruhisa",35.07,71.18,148.97,157.42,191.78,236.77,284.63,332.18,352.0,13.43,30679,17030,498,69,M,JPN,others,Tokyo,34961,4
30782,"Winter, Richard B.",28.25,56.37,112.82,119.12,141.72,172.8,209.17,247.92,263.63,10.07,22434,13080,4503,33,M,NZL,others,Christchurch,34967,4
30787,"Panko, Adalberto",30.15,62.43,129.68,137.05,166.05,206.58,252.87,296.78,314.78,12.02,28466,15974,957,61,M,BRA,others,Sao Paulo,34972,4
30788,"Toti Junior, Genecy",31.45,64.23,130.17,137.48,164.5,200.7,240.05,277.8,293.58,11.2,26534,15004,2156,51,M,BRA,others,Piracicaba,34973,4
30789,"Fernandes, David Homsi",22.9,47.07,97.62,103.5,125.23,156.28,189.78,225.47,240.9,9.2,18277,11250,4080,37,M,BRA,others,Sao Paulo,34974,4
30790,"Garcia, Marcelo",26.8,54.13,109.58,115.75,139.0,171.9,210.38,247.37,265.72,10.15,22757,13228,1948,51,M,BRA,others,Belo Horizonte,34976,4
30792,"Fadel, Paulo",26.9,52.85,104.62,110.17,131.05,158.5,187.25,215.1,227.52,8.68,14614,9662,1376,52,M,BRA,others,Curitiba,34978,4
30794,"L'Abbate, Regis",24.67,49.12,97.95,103.13,122.23,147.68,173.22,197.95,208.9,7.98,8962,7027,788,51,M,BRA,others,Belo Horizonte,34980,4
30796,"Slama, Serge Sr.",24.62,48.53,98.6,104.18,125.27,154.4,188.82,222.0,235.3,8.98,16801,10598,1787,40,M,FRA,others,Maison,34982,4
30797,"Calippe, Denis",25.75,51.83,111.35,118.6,144.95,180.52,215.88,249.5,264.35,10.08,22555,13138,1299,55,M,FRA,others,Paris,34983,4
30798,"Mirabel, Bruno",24.5,50.2,103.03,108.85,130.1,159.63,189.85,218.82,232.68,8.88,16035,10286,851,56,M,FRA,others,Boulogne,34984,4
30799,"Convert, Pierre",30.85,62.62,128.63,135.92,162.63,199.4,238.37,280.77,300.05,11.45,27254,15357,1554,55,M,FRA,others,Saint Raphael,34985,4
30801,"Lagrave, Sebastien",24.72,50.13,99.65,104.95,124.5,150.68,178.65,206.25,218.52,8.35,11951,8521,1574,45,M,FRA,others,Paris,34987,4
30803,"Maziere, Frederic",31.57,65.65,141.35,149.48,178.85,218.1,259.17,300.93,318.2,12.15,28718,16097,2747,46,M,FRA,others,Dainville,34989,4
30804,"Dimarellis, Serge",25.9,52.62,105.73,111.93,139.08,180.68,231.87,274.68,291.12,11.12,26259,14872,2588,47,M,FRA,others,Vincennes,34990,4
30806,"Ert, Dirk",27.33,54.97,109.63,115.35,136.87,165.9,195.78,225.32,238.33,9.1,17648,10972,1625,50,M,GER,others,Neupetershain,34992,4
30807,"Brinkhoff, Ralf",24.97,49.38,99.23,105.1,125.52,153.88,186.65,217.7,231.77,8.85,15792,10172,1740,44,M,GER,others,Dortmund,34993,4
30808,"Buesse, Thomas",31.15,64.83,130.65,137.77,164.07,200.72,238.33,274.82,290.15,11.07,26150,14813,2137,53,M,GER,others,Lingen,34994,4
30809,"Sindik, Kristijan",22.82,46.18,113.93,121.27,153.57,201.7,234.6,267.35,281.42,10.73,24991,14270,4850,38,M,CRO,others,Split,34995,4
30810,"Scholz, Norbert",29.5,59.17,121.98,128.93,155.9,197.78,244.8,290.72,309.73,11.82,28061,15769,938,62,M,GER,others,Leipzig,34996,4
30812,"Bornack, Olaf",22.07,44.18,88.75,93.67,111.53,135.52,159.38,182.97,193.6,7.4,4944,4429,550,45,M,GER,others,Halle,34998,4
30814,"Teklic, Jakov",29.0,58.3,116.93,123.72,150.72,190.22,229.2,282.25,308.28,11.77,27933,15700,932,63,M,GER,others,Wuppertal,35001,4
30816,"Marcos, Ricardo",24.15,49.27,103.1,109.1,131.8,162.7,195.3,230.22,245.57,9.37,19226,11644,4164,38,M,MEX,others,"San Pedro Garza Garcia, N.l.",35003,4
30817,"Gonzalez Cervantes, Roberto",25.65,50.95,106.28,112.3,134.67,164.0,195.02,225.25,238.0,9.08,17553,10938,4022,35,M,MEX,others,"Puebla, Puebla",35004,4
30818,"Sanchez, Antonio",27.1,54.15,108.57,114.53,136.52,168.25,201.97,236.08,251.9,9.62,20414,12158,1962,42,M,MEX,others,"Cd. Fortin, Veracruz",35005,4
30819,"Rizzo, Salvador",28.57,57.75,116.23,122.98,148.1,185.4,229.65,270.9,287.8,10.98,25829,14663,2119,52,M,MEX,others,"San Pedro Garza Garcia, N.l.",35006,4
30820,"Rendon, Adrian",29.62,59.77,121.33,128.02,154.27,189.42,226.55,264.07,281.17,10.73,24953,14251,2066,53,M,MEX,others,"Guadalupe, N.l.",35007,4
30821,"Cardoso, Ivan",25.75,51.68,103.95,109.8,131.2,166.13,206.0,237.18,250.15,9.55,20067,12013,2201,47,M,BRA,others,Natal,35008,4
30822,"Hall-Nielsen, Peter",24.07,48.83,98.37,103.9,124.33,160.23,203.28,245.93,264.28,10.08,22542,13129,1937,54,M,BRA,others,Belo Horizonte,35009,4
30823,"Iacoponi, Ruy Ferreira Jr.",25.07,51.12,102.12,107.67,128.4,156.9,189.4,223.9,237.58,9.07,17438,10884,961,55,M,BRA,others,Sao Bernardo Do Campo,35010,4
30824,"Cruz, Carlos Henrique",26.57,51.9,103.9,109.62,129.8,156.07,183.33,211.43,223.72,8.53,13535,9220,1736,47,M,BRA,others,Rio De Janeiro,35011,4
30826,"Ruiz, Joaquin",27.58,54.05,106.78,112.52,133.53,160.87,188.07,215.03,227.53,8.68,14622,9664,3787,33,M,MEX,others,"Cordoba, Veracruz",35013,4
30827,"Alvarez Rocha, Jose",27.08,53.83,104.83,110.63,131.83,160.15,191.03,222.87,236.35,9.02,17099,10719,3981,37,M,MEX,others,CORDOBA VERACRUZ,35014,4
30828,"Ganem, Jose",36.1,74.95,159.37,169.02,207.02,260.83,313.62,363.45,385.23,14.7,31521,17392,2898,47,M,MEX,others,"Cd. Del Carmen , Campeche",35015,4
30831,"Barreda Vazquez, Ricardo",27.75,55.98,111.82,117.53,139.48,167.8,198.18,228.72,242.08,9.23,18505,11348,4097,38,M,MEX,others,"Cordoba, Veracruz",35018,4
30834,"Guerrero, Jorge Luis",26.72,53.37,107.22,113.13,134.58,164.8,201.43,248.12,269.33,10.28,23349,13509,2407,48,M,MEX,others,"Mexico, D.f.",35022,4
30835,"Lopez Garcia, Sergio",35.43,73.2,152.33,160.92,193.23,237.0,283.72,328.2,348.2,13.28,30540,16965,491,69,M,MEX,others,"Monterrey, N.l.",35023,4
30836,"Lopez Vallet, Sergio",30.83,62.77,125.82,132.08,157.23,192.17,226.92,258.67,272.97,10.42,23891,13758,2146,40,M,MEX,others,"San Pedro Garza Garcia, N.l.",35024,4
30839,"McGeever, Kevin K.",28.88,57.48,115.58,121.83,144.6,175.42,208.4,243.85,258.3,9.87,21556,12665,4393,34,M,BER,others,Pembroke,35028,4
30840,"Paolinelli, Alberto",29.03,57.93,116.45,122.9,147.78,183.32,222.33,273.83,304.6,11.63,27634,15544,2385,44,M,ITA,others,Bologna,35029,4
30841,"Camozzi, Marco",22.83,45.83,93.12,98.3,116.9,143.37,171.38,198.9,211.68,8.08,9833,7491,1410,43,M,ITA,others,Canegrate - Milano,35030,4
30842,"Cantoni, Marco",24.67,49.37,97.9,103.27,122.68,149.33,178.85,209.97,223.85,8.55,13575,9240,1640,44,M,ITA,others,Brescia,35031,4
30843,"Chierici, Andrea",30.1,60.73,129.07,137.3,169.42,211.37,258.02,305.68,325.98,12.43,29257,16346,2327,50,M,ITA,others,Milano,35032,4
30845,"Robello, Mauro",30.13,62.77,130.48,138.17,168.33,212.73,259.57,302.87,320.68,12.23,28909,16179,447,65,M,ITA,others,Genova,35034,4
30846,"Castillo Eguizabal, Javier",24.53,48.38,97.07,102.23,121.1,146.02,171.33,196.68,207.75,7.93,8607,6826,250,56,M,ESP,others,Zaragoza,35035,4
30847,"D'Alia, Paolino",25.27,50.0,99.9,105.65,127.73,159.8,197.02,235.4,252.95,9.65,20600,12237,4293,38,M,ITA,others,Saviano - Napoli,35036,4
30848,"Dall'Osto, Duilio",28.87,59.03,122.2,129.3,159.45,203.83,244.47,282.3,297.28,11.35,26953,15215,881,63,M,ITA,others,Gallarate - Varese,35037,4
30849,"Fernandez-Revuelta Perez, Luis",26.92,54.77,109.13,115.02,136.22,163.85,191.82,221.72,234.82,8.97,16657,10540,1987,47,M,ESP,others,Almeria,35038,4
30850,"Fini, Emilio",33.32,69.53,151.5,160.72,195.75,242.57,290.47,336.3,357.0,13.62,30853,17102,504,66,M,ITA,others,Sant'Agostino - Ferrara,35039,4
30852,"Minguez Minguez, Carlos",24.93,49.97,99.25,104.52,124.38,151.52,180.27,211.3,226.47,8.65,14317,9553,1813,47,M,ESP,others,Madrid,35041,4
30853,"Gimeno Anguelu, Manuel",30.87,60.62,123.55,130.58,158.1,199.53,240.68,281.72,300.42,11.47,27285,15375,2200,51,M,ESP,others,Madrid,35043,4
30854,"Gilli, Rinaldo",24.32,49.03,98.93,104.53,124.33,151.05,179.18,206.38,217.88,8.32,11752,8430,3594,33,M,ITA,others,Cento - Ferrara,35044,4
30856,"Longhi, Dario",21.13,42.73,87.3,92.13,110.62,136.32,166.43,195.33,208.08,7.95,8704,6884,3271,36,M,GBR,others,London,35046,4
30858,"Marino, Pasquale",29.35,59.22,118.22,124.87,149.37,191.0,233.45,278.28,293.93,11.22,26592,15037,2621,47,M,ITA,others,Moncalieri - Torino,35048,4
30859,"Perrusquia, Joaquin",21.65,43.45,89.47,94.6,113.93,141.8,173.23,206.77,220.73,8.43,12640,8838,3659,36,M,MEX,others,"Ciudad Del Carmen, Campeche",35049,4
30860,"Marzola, Renato",26.58,54.1,108.62,114.28,135.2,162.37,189.73,216.58,227.82,8.7,14703,9699,1842,45,M,ITA,others,Milano,35050,4
30861,"Mazzonetto, Nicola",31.05,66.95,149.37,157.77,191.33,233.38,275.9,315.75,333.57,12.73,29737,16589,1668,55,M,ITA,others,Piove Di Sacco - Padova,35051,4
30862,"Pedrotti, Michael",30.15,60.75,123.1,129.62,154.13,185.97,218.3,249.4,263.22,10.05,22357,13045,2072,41,M,ITA,others,Chiesa Valmalenco - Sondrio,35053,4
30863,"Persona, Alessandro",24.45,49.75,105.73,111.77,135.58,168.85,201.28,233.43,247.02,9.43,19500,11764,2164,48,M,ITA,others,Marrara - Ferrara,35054,4
30864,"Pinori, Mauro",27.53,56.03,114.12,120.1,142.52,172.52,202.03,230.47,243.33,9.28,18772,11451,1052,58,M,ITA,others,Pontedera - Pisa,35055,4
30865,"Regini, Alessandro",28.6,58.57,121.67,128.78,158.17,200.7,246.32,294.28,320.2,12.22,28876,16163,1623,56,M,ITA,others,Recanati (mc),35056,4
30866,"Smith, Kyle F.",28.75,58.12,114.27,120.7,148.73,190.77,229.85,267.15,282.42,10.78,25142,14332,4871,30,M,BER,others,Hamilton,35057,4
30867,"Cortivo, Andrea",26.13,52.1,105.72,111.67,135.75,170.37,208.98,243.78,260.1,9.93,21885,12825,1902,50,M,ITA,others,Padova,35058,4
30868,"Grassetto, Alessandro",26.13,52.12,106.9,113.27,139.78,176.52,217.93,255.2,270.45,10.32,23518,13590,1985,50,M,ITA,others,Padova,35059,4
30870,"Heiner, Darryl",35.33,75.48,164.55,173.75,210.72,259.03,307.48,353.7,373.23,14.25,31275,17279,2436,50,M,AUS,others,Brisbane,35062,4
30871,"Bromham, Gary",30.08,61.65,128.88,136.32,173.73,224.33,275.37,322.05,343.65,13.12,30322,16857,2837,48,M,AUS,others,Townsville,35063,4
30872,"Richards, Robert D.",29.42,58.8,121.47,127.77,153.57,187.87,228.0,267.35,282.87,10.8,25215,14364,806,62,M,AUS,others,Ipswich,35064,4
30873,"Osborn, Darryn W.",31.62,63.37,128.55,136.05,166.25,211.62,259.7,306.73,326.88,12.48,29310,16375,2783,48,M,AUS,others,Sydney,35065,4
30874,"Drummond, Peter J.",30.4,62.35,127.22,134.03,161.98,202.93,247.85,293.27,313.2,11.95,28342,15917,437,66,M,AUS,others,Albury,35066,4
30877,"Stanton, Geoffrey R.",30.47,63.55,133.5,141.3,173.73,224.32,275.37,322.03,343.63,13.12,30319,16854,1699,56,M,AUS,others,Townsville,35069,4
30878,"Riva, Gianfranco",27.75,56.62,115.65,122.28,149.83,186.52,226.35,270.17,289.03,11.03,26000,14745,1482,58,M,ITA,others,Cuneo,35070,4
30879,"Diotallevi, Pier Luigi",28.53,57.05,117.98,124.42,151.55,189.0,228.8,270.25,285.12,10.88,25499,14487,2543,48,M,ITA,others,Roma,35071,4
30880,"Vincenti, Enzo",28.53,57.02,115.98,122.38,147.48,185.08,230.7,272.35,291.9,11.13,26333,14908,2147,52,M,ITA,others,Roma,35072,4
30881,"Sclafani, Fabio",26.03,52.28,105.55,111.38,133.05,162.3,192.93,224.38,237.75,9.08,17483,10903,1817,42,M,ITA,others,Trento,35073,4
30883,"Simoncini, Luca",27.43,54.8,109.95,115.95,138.4,169.87,202.92,235.02,249.88,9.53,20018,11986,2196,46,M,ITA,others,Sondrio,35075,4
